client_id,went_back,variation
126610,3,Unknown
126758,3,Test
126759,3,Control
126787,20,Unknown
126853,3,Test
126893,0,Control
126903,6,Unknown
126956,0,Unknown
127030,5,Unknown
127196,3,Unknown
127202,0,Unknown
127219,0,Unknown
127331,4,Test
127396,3,Test
127470,3,Unknown
127477,3,Control
127484,0,Unknown
127825,3,Test
127860,3,Unknown
127921,3,Test
128010,3,Unknown
128028,3,Unknown
128147,2,Control
128230,6,Test
128396,3,Unknown
128647,4,Unknown
128722,3,Unknown
128801,3,Control
128877,3,Unknown
128919,3,Test
128929,0,Unknown
128954,3,Unknown
128983,2,Control
129024,3,Unknown
129067,0,Unknown
129205,3,Unknown
129249,3,Unknown
129253,1,Unknown
129474,1,Unknown
129549,5,Control
129550,8,Unknown
129626,4,Unknown
129659,3,Control
129660,4,Unknown
129716,4,Unknown
129722,3,Unknown
129958,3,Unknown
129997,4,Unknown
130031,3,Control
130160,0,Unknown
130269,7,Unknown
130272,3,Unknown
130426,4,Unknown
130452,6,Test
130563,2,Unknown
130952,5,Test
131064,2,Control
131072,0,Unknown
131149,1,Unknown
131170,3,Unknown
131311,7,Unknown
131473,3,Unknown
131559,1,Unknown
131639,3,Unknown
131654,6,Unknown
131669,0,Unknown
131696,0,Unknown
131734,3,Unknown
131784,3,Unknown
131973,0,Test
132273,6,Unknown
132407,3,Unknown
132442,0,Unknown
132457,3,Unknown
132547,4,Control
132572,1,Unknown
132705,2,Unknown
132719,4,Unknown
132746,3,Unknown
132957,4,Unknown
133081,2,Unknown
133096,6,Test
133101,3,Control
133104,9,Unknown
133107,3,Unknown
133332,6,Unknown
133340,5,Test
133389,3,Unknown
133394,7,Test
133408,0,Unknown
133471,3,Control
133487,4,Control
133522,5,Control
133536,3,Unknown
133565,0,Control
133631,3,Control
133677,3,Unknown
133742,3,Test
133779,2,Test
133785,3,Unknown
133823,3,Unknown
133924,6,Unknown
134164,0,Test
134207,3,Control
134282,3,Test
134286,1,Control
134314,3,Unknown
134451,3,Unknown
134582,3,Control
134605,3,Unknown
134657,3,Control
134729,5,Unknown
134829,3,Control
134936,4,Unknown
134941,0,Unknown
135014,4,Unknown
135045,5,Unknown
135118,3,Unknown
135199,3,Control
135254,6,Test
135290,3,Unknown
135332,2,Unknown
135530,3,Unknown
135534,2,Unknown
135579,3,Unknown
135734,0,Unknown
135828,6,Unknown
135842,2,Control
135917,3,Test
135969,3,Test
136138,4,Control
136148,1,Unknown
136237,3,Control
136381,3,Unknown
136566,0,Unknown
136753,5,Unknown
136774,5,Unknown
136829,4,Unknown
136873,0,Test
136875,8,Unknown
136923,3,Unknown
136978,3,Test
136986,1,Control
137016,3,Test
137060,3,Unknown
137061,4,Test
137064,3,Unknown
137412,3,Test
137555,4,Test
137586,4,Unknown
137621,5,Unknown
137639,7,Unknown
137781,2,Test
137816,3,Test
137904,3,Unknown
137933,0,Test
138002,3,Test
138093,3,Control
138177,11,Unknown
138214,2,Unknown
138242,5,Unknown
138325,3,Unknown
138395,3,Control
138444,4,Unknown
138607,3,Unknown
138631,3,Unknown
138686,8,Control
138741,3,Test
138790,3,Test
139025,5,Unknown
139029,2,Unknown
139079,3,Control
139132,1,Unknown
139416,5,Unknown
139606,3,Unknown
139664,0,Unknown
139684,6,Unknown
139808,4,Test
139837,3,Unknown
139863,2,Unknown
139872,1,Test
139881,6,Unknown
139962,9,Unknown
139979,3,Test
139994,3,Unknown
139996,0,Test
140006,2,Unknown
140020,4,Test
140116,3,Control
140365,3,Unknown
140383,0,Unknown
140488,6,Control
140489,5,Control
140683,3,Test
140690,2,Control
140709,3,Unknown
140747,3,Unknown
141044,4,Unknown
141079,7,Unknown
141130,3,Unknown
141185,3,Unknown
141195,1,Unknown
141389,0,Unknown
141417,3,Test
141539,8,Unknown
141554,6,Unknown
141591,4,Control
141602,15,Control
141643,3,Test
141670,14,Unknown
141798,3,Unknown
141876,3,Unknown
141903,3,Unknown
141944,2,Unknown
142136,3,Unknown
142185,3,Unknown
142205,6,Unknown
142246,0,Unknown
142351,7,Test
142518,4,Unknown
142579,4,Control
142610,7,Unknown
142667,0,Control
142685,3,Unknown
142695,0,Test
142725,5,Control
142741,5,Unknown
143218,3,Control
143250,4,Unknown
143267,3,Test
143271,3,Test
143332,0,Unknown
143507,7,Unknown
143610,3,Control
143653,3,Unknown
143656,6,Unknown
143688,10,Control
143691,3,Control
143702,3,Unknown
143938,0,Unknown
144052,3,Unknown
144137,3,Unknown
144169,4,Control
144244,3,Control
144653,2,Unknown
144678,3,Control
144681,0,Unknown
144773,3,Control
144986,2,Unknown
145013,3,Unknown
145067,3,Unknown
145106,3,Test
145221,3,Unknown
145275,1,Unknown
145491,3,Unknown
145545,3,Unknown
145740,4,Unknown
145810,6,Test
145840,4,Unknown
145927,3,Unknown
146072,4,Test
146196,1,Unknown
146201,3,Unknown
146205,3,Control
146242,5,Unknown
146317,3,Control
146324,3,Unknown
146344,3,Unknown
146360,3,Unknown
146390,3,Test
146478,3,Unknown
146488,6,Unknown
146579,3,Test
146603,3,Control
146792,3,Unknown
146929,2,Unknown
147033,3,Control
147043,3,Unknown
147077,3,Control
147229,3,Unknown
147316,3,Control
147377,0,Unknown
147852,1,Test
148037,3,Control
148076,0,Control
148099,3,Control
148169,3,Unknown
148217,3,Test
148310,5,Unknown
148347,3,Test
148369,3,Test
148391,6,Test
148428,6,Unknown
148445,15,Control
148448,3,Test
148496,3,Unknown
148652,3,Unknown
148850,3,Test
148954,3,Control
149108,3,Test
149192,6,Test
149265,1,Test
149593,5,Control
149635,5,Test
149685,0,Control
150095,4,Test
150273,3,Unknown
150376,2,Unknown
150540,3,Unknown
150541,0,Unknown
150741,3,Unknown
150785,3,Unknown
150887,3,Unknown
150903,3,Unknown
151086,4,Unknown
151127,0,Unknown
151146,0,Unknown
151250,3,Test
151444,5,Control
151492,3,Unknown
151529,0,Unknown
151590,4,Unknown
151631,0,Unknown
151660,5,Unknown
151682,0,Unknown
151795,0,Unknown
151897,3,Test
152353,3,Unknown
152356,0,Control
152518,5,Unknown
152661,3,Test
152694,3,Unknown
152952,9,Unknown
153066,6,Unknown
153092,3,Unknown
153225,3,Unknown
153239,3,Unknown
153255,5,Unknown
153265,0,Unknown
153552,0,Unknown
153741,3,Unknown
153808,3,Unknown
153841,3,Control
154002,3,Unknown
154139,3,Unknown
154143,4,Test
154147,10,Test
154150,4,Control
154341,3,Unknown
154441,3,Unknown
154458,5,Control
154640,3,Control
154652,0,Unknown
154658,1,Control
154782,4,Test
154802,3,Unknown
154809,9,Test
154875,4,Unknown
154921,2,Unknown
154967,0,Unknown
155049,3,Unknown
155252,4,Unknown
155526,3,Control
155527,0,Unknown
155721,2,Unknown
155931,4,Unknown
155934,3,Unknown
156032,0,Unknown
156062,3,Unknown
156105,6,Test
156163,3,Unknown
156551,3,Unknown
156686,3,Unknown
156894,2,Control
156945,0,Control
157059,3,Unknown
157106,3,Test
157209,7,Test
157365,6,Unknown
157617,1,Unknown
157842,3,Unknown
157852,5,Control
157871,2,Control
157889,4,Unknown
157923,0,Unknown
157971,3,Unknown
158047,6,Test
158141,3,Test
158201,2,Test
158233,2,Unknown
158625,1,Unknown
158814,3,Unknown
158886,1,Unknown
158918,3,Unknown
159268,6,Control
159519,3,Unknown
159558,4,Test
159617,7,Control
159646,3,Unknown
159687,4,Test
159714,3,Unknown
159728,4,Test
159823,4,Control
159875,15,Test
159908,2,Test
159954,3,Unknown
159970,2,Test
159986,0,Unknown
160085,2,Control
160144,3,Test
160216,0,Unknown
160239,0,Unknown
160292,4,Unknown
160466,8,Control
160477,1,Unknown
160520,3,Unknown
160612,6,Unknown
160616,3,Control
160654,4,Test
160710,1,Unknown
160717,1,Unknown
160741,3,Test
160773,3,Unknown
160786,4,Unknown
160799,7,Unknown
160938,1,Control
161074,3,Control
161108,2,Control
161127,3,Control
161170,3,Unknown
161363,10,Unknown
161440,4,Test
161491,3,Control
161722,3,Unknown
161771,3,Test
161792,1,Control
161833,3,Unknown
161977,6,Unknown
162034,9,Unknown
162082,3,Unknown
162101,3,Unknown
162127,7,Test
162171,3,Unknown
162244,7,Unknown
162287,3,Unknown
162388,2,Test
162566,6,Unknown
162575,3,Control
162616,3,Unknown
162867,0,Test
162894,3,Test
163507,0,Unknown
163609,3,Unknown
163868,3,Unknown
163907,10,Test
164015,3,Unknown
164034,9,Unknown
164036,3,Unknown
164159,6,Unknown
164324,2,Test
164350,3,Unknown
164416,9,Unknown
164745,3,Unknown
164777,3,Unknown
165301,3,Control
165428,3,Control
165476,3,Unknown
165562,3,Unknown
165636,3,Unknown
165765,3,Test
165890,3,Control
165900,5,Test
166017,3,Test
166042,4,Unknown
166154,4,Test
166168,3,Unknown
166289,3,Control
166315,7,Test
166524,7,Unknown
166533,4,Unknown
166702,5,Control
166715,3,Control
166762,3,Unknown
166771,3,Unknown
166851,3,Unknown
167376,5,Unknown
167393,4,Unknown
167475,3,Unknown
167496,3,Control
167634,3,Unknown
167903,5,Unknown
168031,3,Unknown
168042,3,Unknown
168104,3,Unknown
168266,5,Test
168267,0,Unknown
168528,14,Unknown
168539,3,Test
168547,0,Unknown
168599,6,Unknown
168727,3,Control
168860,3,Unknown
168940,5,Control
168989,8,Test
169185,3,Test
169234,4,Unknown
169245,3,Unknown
169398,4,Unknown
169409,3,Unknown
169560,3,Test
169601,6,Unknown
169620,3,Test
169653,3,Unknown
169742,3,Unknown
169784,2,Test
169826,3,Unknown
169891,3,Unknown
169947,5,Unknown
169984,3,Unknown
170249,3,Unknown
170258,4,Unknown
170383,3,Test
170451,3,Unknown
170462,2,Test
170507,3,Control
170616,3,Unknown
170660,4,Control
170699,3,Unknown
170738,3,Unknown
170798,7,Test
170865,3,Control
170895,3,Control
170896,5,Control
170899,4,Unknown
170903,3,Unknown
170936,3,Unknown
170937,3,Unknown
170949,0,Unknown
170967,10,Unknown
170995,3,Unknown
171037,4,Unknown
171075,4,Unknown
171096,6,Test
171133,3,Unknown
171300,3,Unknown
171375,6,Unknown
171484,3,Test
171492,3,Test
171537,3,Unknown
171583,3,Test
171597,6,Test
171619,7,Unknown
171781,1,Unknown
171904,3,Unknown
171971,3,Test
172009,5,Unknown
172110,3,Unknown
172231,3,Unknown
172405,3,Unknown
172422,3,Test
172447,3,Unknown
172514,3,Unknown
172734,1,Unknown
172850,3,Unknown
172858,3,Test
172877,3,Unknown
172996,0,Unknown
173084,5,Control
173122,4,Control
173137,3,Unknown
173485,3,Unknown
173501,6,Unknown
173595,5,Unknown
173784,6,Control
173928,3,Unknown
174076,3,Unknown
174111,3,Unknown
174177,3,Unknown
174238,3,Test
174244,3,Test
174360,0,Control
174537,7,Unknown
174800,3,Control
174806,3,Control
174831,5,Unknown
175033,3,Control
175128,2,Control
175196,2,Control
175202,3,Unknown
175221,5,Unknown
175450,3,Unknown
175477,6,Unknown
175625,6,Test
175752,7,Test
175784,3,Control
175907,1,Test
176017,3,Unknown
176044,7,Unknown
176114,3,Test
176175,3,Unknown
176524,0,Unknown
176534,3,Unknown
176808,3,Control
176852,3,Unknown
176856,0,Unknown
176914,3,Unknown
176935,3,Unknown
176963,9,Test
176966,3,Test
177267,7,Unknown
177272,2,Unknown
177274,4,Unknown
177581,3,Control
177765,3,Test
177788,7,Unknown
177876,3,Control
177990,8,Control
177997,4,Unknown
178125,3,Test
178130,4,Unknown
178131,3,Unknown
178214,3,Test
178297,7,Unknown
178493,3,Control
178853,0,Control
178885,3,Unknown
179027,2,Control
179076,6,Control
179119,3,Test
179176,3,Unknown
179248,10,Unknown
179350,3,Unknown
179358,2,Test
179489,3,Control
179663,3,Unknown
179667,1,Test
179753,3,Unknown
180128,3,Unknown
180142,8,Control
180176,1,Unknown
180298,4,Unknown
180381,3,Control
180404,3,Control
180425,3,Test
180442,8,Unknown
180447,3,Unknown
180509,0,Unknown
180510,4,Unknown
180728,4,Unknown
180807,1,Unknown
180858,3,Unknown
180953,4,Control
181033,3,Unknown
181125,6,Test
181157,3,Unknown
181254,4,Test
181300,3,Unknown
181531,4,Unknown
181660,3,Unknown
181779,3,Unknown
181839,3,Unknown
181911,1,Unknown
181951,7,Unknown
182074,3,Test
182208,6,Unknown
182290,3,Unknown
182314,0,Unknown
182452,3,Unknown
182574,3,Control
182575,3,Control
182591,3,Control
182687,0,Unknown
182701,4,Unknown
182739,4,Test
182755,0,Unknown
182813,3,Unknown
182903,6,Unknown
183077,3,Test
183287,3,Control
183292,5,Unknown
183399,3,Control
183518,4,Unknown
183618,1,Unknown
183706,3,Unknown
183713,0,Control
183714,2,Unknown
183720,3,Test
183742,3,Unknown
183855,3,Control
183907,3,Unknown
183922,1,Unknown
184030,3,Unknown
184104,4,Unknown
184127,3,Test
184146,5,Unknown
184211,3,Control
184216,3,Test
184283,3,Unknown
184323,1,Unknown
184396,2,Test
184601,3,Unknown
184701,3,Test
184712,1,Unknown
184843,4,Unknown
184885,3,Unknown
184908,3,Unknown
184963,3,Control
184969,1,Unknown
184988,0,Unknown
185096,7,Test
185435,3,Unknown
185443,1,Unknown
185553,1,Control
185605,3,Unknown
185657,0,Unknown
185675,7,Test
185740,4,Unknown
185826,0,Unknown
185836,3,Unknown
185881,3,Control
185963,5,Test
186226,3,Unknown
186246,3,Control
186267,3,Unknown
186318,4,Unknown
186319,4,Unknown
186402,3,Unknown
186482,3,Unknown
186550,0,Test
186612,3,Control
186646,9,Unknown
186680,3,Unknown
186857,3,Test
186892,3,Unknown
186895,3,Unknown
186979,1,Unknown
187022,3,Unknown
187217,5,Unknown
187284,3,Unknown
187308,3,Test
187326,0,Test
187451,0,Unknown
187498,5,Test
187547,4,Test
187837,3,Control
187901,3,Control
187902,6,Test
187908,6,Unknown
188427,3,Control
188529,3,Unknown
188597,5,Unknown
188807,3,Control
189053,4,Control
189242,2,Unknown
189267,3,Control
189299,3,Control
189354,3,Unknown
189428,0,Unknown
189571,3,Control
189572,3,Test
189757,3,Unknown
189763,5,Unknown
189849,2,Unknown
189927,0,Unknown
190001,4,Test
190024,5,Unknown
190197,3,Control
190246,3,Test
190580,18,Test
190598,3,Test
190745,3,Unknown
190877,6,Unknown
191001,3,Unknown
191055,3,Unknown
191069,3,Unknown
191125,3,Unknown
191300,6,Test
191340,3,Unknown
191355,2,Unknown
191373,3,Control
191449,0,Unknown
191574,3,Unknown
191585,3,Unknown
191619,3,Test
191693,3,Unknown
191738,1,Unknown
191749,3,Control
191877,3,Test
192049,2,Test
192084,3,Unknown
192101,0,Unknown
192160,0,Test
192229,4,Unknown
192386,0,Test
192461,2,Unknown
192485,8,Unknown
192518,3,Test
192546,3,Unknown
192577,4,Test
192605,3,Unknown
192654,0,Test
192775,2,Test
192865,0,Unknown
193054,3,Control
193111,5,Test
193215,6,Unknown
193221,3,Unknown
193303,3,Test
193305,3,Test
193401,7,Unknown
193444,3,Unknown
193457,5,Test
193613,0,Control
193816,3,Unknown
193835,3,Control
194030,3,Unknown
194038,3,Unknown
194042,3,Unknown
194050,0,Unknown
194064,0,Unknown
194066,2,Test
194109,2,Unknown
194127,4,Unknown
194223,3,Unknown
194245,6,Unknown
194255,3,Unknown
194257,0,Unknown
194329,3,Control
194397,3,Unknown
194470,0,Test
194602,3,Unknown
194675,3,Unknown
194686,5,Control
194779,3,Unknown
194784,3,Test
194816,4,Test
194861,6,Unknown
195080,3,Test
195166,3,Test
195310,3,Control
195323,3,Unknown
195416,5,Unknown
195446,8,Control
195455,8,Test
195496,7,Unknown
195655,3,Test
195674,3,Unknown
195714,3,Control
195756,6,Unknown
195846,4,Unknown
195848,8,Unknown
195992,3,Unknown
196053,3,Control
196077,7,Unknown
196103,3,Control
196120,3,Unknown
196135,3,Unknown
196137,0,Unknown
196178,3,Unknown
196286,3,Control
196337,0,Unknown
196388,3,Unknown
196491,3,Unknown
196492,3,Unknown
196513,3,Unknown
196531,4,Test
196588,2,Unknown
196635,3,Test
196665,3,Unknown
196675,4,Control
196764,2,Unknown
196865,0,Control
196988,5,Test
197135,0,Unknown
197279,3,Unknown
197335,0,Control
197374,3,Test
197431,3,Unknown
197468,1,Unknown
197518,3,Control
197560,3,Test
197784,3,Unknown
197793,3,Test
197859,3,Unknown
197886,3,Unknown
197955,0,Control
198133,1,Unknown
198652,3,Test
198714,3,Unknown
198736,3,Unknown
198755,3,Unknown
198773,1,Control
198857,3,Control
198932,6,Control
198935,3,Test
199115,4,Unknown
199211,1,Unknown
199329,7,Unknown
199330,3,Unknown
199373,9,Unknown
199378,8,Unknown
199386,11,Test
199395,1,Unknown
199531,1,Unknown
199624,6,Unknown
199638,3,Unknown
199743,5,Unknown
200128,3,Unknown
200308,1,Test
200345,3,Unknown
200352,3,Control
200372,4,Control
200386,0,Unknown
200598,3,Test
200604,3,Control
200605,5,Unknown
200622,3,Unknown
200638,3,Unknown
200648,3,Test
200698,3,Test
200707,3,Test
200733,3,Unknown
200748,3,Unknown
200757,3,Unknown
200783,6,Unknown
201029,3,Unknown
201051,3,Unknown
201225,2,Control
201292,3,Unknown
201392,7,Control
201394,3,Test
201447,4,Test
201641,3,Test
201846,1,Test
201909,3,Test
202013,6,Unknown
202072,4,Unknown
202138,4,Unknown
202161,3,Unknown
202221,0,Unknown
202371,4,Test
202437,2,Unknown
202639,0,Unknown
202855,4,Unknown
202856,3,Control
202865,8,Control
202889,3,Unknown
202925,6,Control
202973,3,Test
203004,3,Unknown
203027,5,Test
203210,4,Unknown
203223,3,Test
203427,1,Control
203500,0,Test
203702,2,Control
203797,0,Test
203851,3,Unknown
204063,3,Unknown
204125,3,Unknown
204212,4,Control
204361,3,Control
204404,0,Unknown
204445,3,Test
204496,10,Control
204564,3,Unknown
204639,5,Unknown
204665,4,Unknown
204784,3,Test
204800,3,Unknown
204888,3,Test
204890,3,Unknown
205127,3,Unknown
205205,4,Unknown
205273,3,Test
205429,3,Test
205563,3,Test
205814,4,Unknown
206150,3,Unknown
206328,4,Unknown
206340,3,Unknown
206428,7,Test
206464,3,Unknown
206594,6,Unknown
206731,3,Unknown
206781,7,Unknown
206829,6,Control
206842,8,Unknown
206871,3,Test
206896,3,Unknown
206908,3,Unknown
207109,5,Test
207215,4,Unknown
207261,10,Test
207299,3,Control
207387,4,Test
207416,5,Control
207455,0,Test
207504,3,Unknown
207721,3,Control
207904,3,Unknown
207983,6,Unknown
208156,6,Test
208176,3,Unknown
208199,3,Unknown
208237,4,Control
208307,3,Control
208406,0,Unknown
208466,3,Unknown
208505,3,Test
208525,3,Test
208722,2,Control
208752,6,Unknown
208784,3,Test
208824,3,Unknown
208872,5,Unknown
208905,10,Unknown
208951,5,Unknown
209090,4,Control
209099,3,Test
209331,3,Unknown
209338,1,Unknown
209462,3,Test
209471,3,Unknown
209511,3,Control
209532,0,Control
209808,6,Unknown
210065,3,Unknown
210077,0,Unknown
210140,3,Test
210141,3,Test
210177,7,Unknown
210180,6,Test
210246,3,Unknown
210347,3,Control
210473,6,Control
210524,3,Unknown
210531,3,Unknown
210598,3,Unknown
210667,3,Test
210810,1,Unknown
211023,3,Test
211208,3,Unknown
211245,7,Unknown
211292,4,Unknown
211380,5,Test
211560,3,Unknown
211694,6,Test
211709,3,Control
211786,1,Control
212071,8,Control
212583,3,Unknown
212645,3,Unknown
212654,3,Test
212802,1,Unknown
212999,0,Unknown
213006,3,Test
213184,4,Unknown
213500,3,Unknown
213702,3,Unknown
213870,0,Control
214002,3,Unknown
214083,2,Test
214262,0,Unknown
214586,3,Unknown
214594,3,Control
214667,0,Test
214786,2,Control
214816,3,Unknown
214836,3,Unknown
214944,0,Control
214974,3,Unknown
214998,7,Control
215169,3,Unknown
215389,0,Unknown
215411,4,Test
215452,3,Unknown
215612,3,Unknown
215630,3,Unknown
215650,3,Unknown
215661,3,Test
215880,2,Control
215884,1,Unknown
216131,3,Unknown
216323,3,Unknown
216445,3,Control
216741,3,Unknown
216858,3,Unknown
217013,3,Unknown
217308,3,Test
217398,3,Unknown
217482,3,Unknown
217500,3,Control
217504,0,Unknown
217547,3,Test
217560,3,Unknown
217761,0,Test
217839,3,Unknown
217841,3,Unknown
217950,0,Test
218425,3,Unknown
218445,4,Unknown
218517,3,Unknown
218589,3,Test
218772,3,Unknown
218777,3,Test
218903,0,Control
219018,7,Unknown
219038,2,Test
219090,3,Unknown
219207,1,Test
219230,2,Control
219306,3,Control
219477,3,Unknown
219488,0,Unknown
219592,3,Test
219639,8,Unknown
219691,5,Unknown
219737,4,Unknown
219760,5,Unknown
219851,3,Control
219882,0,Test
219884,3,Unknown
219909,4,Test
219927,6,Unknown
219956,3,Unknown
220035,3,Unknown
220037,3,Unknown
220061,1,Test
220222,10,Unknown
220369,6,Unknown
220394,5,Control
220594,3,Test
220605,6,Unknown
220625,3,Unknown
220644,3,Control
220673,5,Unknown
220749,3,Unknown
220900,2,Unknown
220901,5,Control
221092,3,Test
221296,3,Test
221305,5,Unknown
221354,3,Control
221385,3,Test
221477,3,Unknown
221558,3,Control
221734,3,Control
221775,0,Control
221779,3,Test
221934,4,Unknown
222066,0,Unknown
222089,3,Unknown
222111,3,Test
222273,6,Unknown
222315,6,Control
222319,3,Unknown
222726,3,Control
222795,3,Unknown
222907,3,Unknown
222973,1,Test
223224,3,Control
223419,3,Unknown
223636,3,Unknown
223668,0,Unknown
223802,1,Test
223897,4,Unknown
224102,3,Control
224412,3,Unknown
224773,1,Test
224910,3,Unknown
225062,1,Control
225103,3,Control
225234,6,Unknown
225368,2,Control
225669,3,Unknown
225675,2,Control
225928,3,Control
225988,4,Unknown
226198,4,Test
226234,6,Control
226391,1,Unknown
226403,4,Control
226486,3,Unknown
226818,3,Test
226840,0,Control
226853,3,Test
227078,3,Unknown
227083,3,Control
227499,0,Unknown
227537,4,Unknown
227588,3,Test
227610,3,Test
227629,6,Control
227631,3,Test
227719,3,Unknown
227805,3,Test
227818,3,Unknown
228076,3,Unknown
228357,3,Unknown
228375,6,Unknown
228465,4,Test
228538,3,Test
228581,3,Unknown
228662,4,Test
228676,3,Unknown
228758,1,Test
228783,1,Test
228853,0,Unknown
228868,4,Test
229123,3,Test
229242,3,Control
229252,0,Unknown
229424,3,Unknown
229450,3,Unknown
229473,3,Unknown
229490,3,Test
229500,4,Control
229522,3,Test
229701,3,Control
229800,3,Test
230117,2,Control
230369,3,Unknown
230423,5,Test
230433,3,Unknown
230492,3,Control
230538,3,Test
230551,3,Test
230560,3,Control
230566,0,Unknown
230676,6,Unknown
230820,3,Unknown
230941,7,Unknown
230950,3,Control
231057,3,Unknown
231114,0,Unknown
231137,3,Unknown
231222,3,Unknown
231405,3,Unknown
231622,3,Test
231804,2,Test
231896,4,Unknown
232154,9,Unknown
232433,2,Unknown
232610,0,Unknown
232622,3,Unknown
232679,5,Unknown
232918,5,Unknown
233039,0,Unknown
233060,3,Unknown
233136,2,Unknown
233145,3,Test
233249,3,Control
233312,3,Test
233314,3,Unknown
233333,5,Unknown
233339,5,Unknown
233344,3,Test
233391,3,Test
233429,3,Test
233530,3,Unknown
233552,3,Unknown
233596,7,Unknown
233601,3,Control
233613,0,Unknown
233664,3,Unknown
233710,3,Unknown
233796,3,Test
233799,3,Control
233888,4,Unknown
233965,3,Control
234014,13,Test
234062,5,Unknown
234185,3,Unknown
234316,3,Test
234384,5,Unknown
234440,3,Unknown
234491,3,Control
234619,4,Test
234635,0,Unknown
234718,3,Unknown
234927,3,Unknown
235037,3,Test
235156,1,Test
235202,0,Unknown
235331,7,Control
235342,5,Test
235353,0,Unknown
235538,5,Unknown
235592,3,Unknown
235736,3,Unknown
235958,0,Unknown
235996,15,Unknown
236165,4,Unknown
236210,3,Unknown
236233,3,Unknown
236285,11,Unknown
236371,3,Unknown
236486,3,Control
236511,3,Test
236546,3,Control
236696,5,Test
237072,0,Test
237103,5,Unknown
237182,3,Control
237220,3,Unknown
237227,8,Unknown
